,authorChannelUrl,text,offensive/non offensive,Algerian Dialect
6076,http://www.youtube.com/channel/UC02KELUwQ3aPke3wOD_GWhw,لوكان غير جتولنا شاروخان ماشي خير,0.0,1.0
6077,http://www.youtube.com/channel/UCTOuZPfmgtUNHnN7p4Lx2-Q,خطين احمرين لا يجب تجاوزهم مع الجزايريين الى يوم الدين سب شهداء الجزاير التطببع مع الكيان الصهيوني علي حساب الشعب الفلسطيني والقضية الفلسطينية,0.0,1.0
6078,http://www.youtube.com/channel/UC6D5-fo4m1IEsshgRnGvQiA,لاتنسوا احمد زاهر شتم هو ايضا الجزاير لانريد ان يطاء قدم هولاء رجليهم ارض الطاهرة المسقى بدماء الشهداء,0.0,1.0
6079,http://www.youtube.com/channel/UCzaVfp31P3bbdN_KMhWDGmw,اذا هادوا يروجوا للثقافة الجزايرية معناه ان وزيرة الثقافة الجزايرية ما تفهم والوا في الثقافة وحابة تمرغ ثقافة البلاد في الوحل واذا هما قبلوا الدعوى معناه ما عندهمش كرامة لانه ليس مرحب بهم في بلادنا,1.0,1.0
6080,http://www.youtube.com/channel/UCc5kJRntoqgh2PghM0HTN4A,الشعب المصري مرحبا بهم طيبين وحبايبنا ولكن محمد رمضان وهيفاء وهبي لا يدخلوا الى الجزاير ليدنسوها,0.0,1.0
6081,http://www.youtube.com/channel/UCUf1gTebcIwcl5MiHOzauxA,وجوه الشر ولي توسوس راني عليه,1.0,1.0
6082,http://www.youtube.com/channel/UC8sVaETGpkFNHbav-Z38kHQ,شكون هادو خامجة وخامج خنز ما يخرواش هادو مافيهمش الريحة واش ناصرين الدين هادو ضامنين الجنة رسل هادو وحد الغلة راها في ڨلبي على هادو ولي مثالهم يعلم بيها ربي اه لو كان جات القتيلة حلال اه,1.0,1.0
6083,http://www.youtube.com/channel/UC1fBE49nctAje8Wir9Hee6w,لا نريد هولاء الفساق في بلادنا,1.0,1.0
6084,http://www.youtube.com/channel/UCpbn9zLzrpgCBkptS2XBEhg,شخصية مذهل شكراومرحبا,0.0,1.0
6085,http://www.youtube.com/channel/UCYnDeCerZsuNzV9XWQKrMRg,مرحبا باخواننا الشعب المصري لكن هولاء الحثالة من الممثلين الذين سبو شهداينا وشعبنا وبلادنا لا نريدهم الجزاير,1.0,1.0
6086,http://www.youtube.com/channel/UC-tukfFJhlgR6PXfqiwIvCw,السلام عليكم ورحمة الله وبركاته اللهم صل وسلم على نبينا محمد وعلى اله وصحبه اجمعين الله ينصر دينك يا تبون ربي ينتقم منك يا يهود ابن صهيون,1.0,1.0
6087,http://www.youtube.com/channel/UCcopV-V-qjX_7NcU05xMjxA,نحن لا نقبل الحشرات في بلاد طاهرة,1.0,1.0
6088,http://www.youtube.com/channel/UCPmLUficEcH9Mz42tU_8v9Q,عندنا فنانين لا اروع امثال عبد الله مناعي عثمان عريوات مليكة بلباي نوال زعتر سهيلة بن لشهب سارة لعلامة غيرهم نحن لا نحتاج لهذه الحثالة في بلدنا,1.0,1.0
6089,http://www.youtube.com/channel/UCdTLc-DO5Nhk2KlYAo4EvcA,تحيا خاصة الي الشعب المصري من بلاد الشهداء الشعب الجزايري لا يريد تدنيس الكرامات وارض الشهداء بهاذ الجراثيم المتصهينة,1.0,1.0
6090,http://www.youtube.com/channel/UCWUR10joozYq5sVjFWAcL4A,وش من تشويه مغالطات بل حقايق قايع,0.0,1.0
6091,http://www.youtube.com/channel/UCaHg8SsQHcV4qs4wtE69cBw,الداخلية ماشي كيما الثقافة اذا دخلت في حاجة تضبطها,0.0,1.0
6092,http://www.youtube.com/channel/UCdPqJzwE4XzBkNjvkLcLgnw,رييس الجزاير ماينزلش مستواه لناس تافهين زي مدام سيليكون الجيعان اللي شبع,0.0,1.0
6093,http://www.youtube.com/channel/UCTh6UFS93l6IdS95nJeHuig,حسبيا الله ونعم الوكيل فيكم يا حكام الباطل تنشطوا السياحة الجزايرية بالى سبوا شتموا الشعب الشهداء قالوا ان شعب الجزايري بلطقية باش تنشطوا السياحة شفوا الشباب الى راه لا شغل البلاد راهى ريحاه للهوية الشعب راه كل جمعة في الشارع,0.0,1.0
6094,http://www.youtube.com/channel/UCo8hCGwCxDVEMOJ4MzlgWRA,الجزاير لن تدخلوها لن تدخلو الجزاير,0.0,1.0
6095,http://www.youtube.com/channel/UC8pwCYt-l8w6CbQZRBeMXjQ,الله اكبر تحيا الجزاءر عاشت امنة سالمه من كيد الكاءدين ومن شر الحاسدين والحاقدين اللهم احفظ رءيس تبون من كل سوء امين,0.0,1.0
6096,http://www.youtube.com/channel/UCcjbeX1p5Gd4u7XsH6RqzNA,يعني الجزاير ماعندهاش فنانين الجزاير الطبوع الفنية المتنوعة الموجودة فيها ما شاء الله ما بقاش غير الهايفة الحشرة الحفاة العراة اجيو انشطوا السياحة في ارض الشهداء هذا عار والله عار,1.0,1.0
6097,http://www.youtube.com/channel/UCOP6CM3KdzKv2kx4DL6n_hw,الجزاير بلد طاهر ليس قمامة للانجاس العواهر,1.0,1.0
6098,http://www.youtube.com/channel/UCU7QzLex9dNDsyYTsY-0G_A,اقسم بالله العظيم لو دخلو هدو حثالة الى بلادنا نحرقو الاخظر ويابس,1.0,1.0
6099,http://www.youtube.com/channel/UCc1PFAmYkolOyHV4uNtw4sw,ارض الشهداء لا ندنس,0.0,1.0
6100,http://www.youtube.com/channel/UCzlPe-z_6G8l7VC8gCdtLlQ,مشي من مقامهم انهم يدخلو ارض الشهداء عندهم بلاد ليهود يروحو ينبحو فيها لانها تخرج عليهم,1.0,1.0
6101,http://www.youtube.com/channel/UC_3IZA7JXeMVDH0nHohtSFw,ما نقبل هذو ناس وسخ,1.0,1.0
6102,http://www.youtube.com/channel/UCc9VA6INAzXLnrf_4wi2ZKw,السيد تبون لو سمحتي يا سيدتي,0.0,1.0
6103,http://www.youtube.com/channel/UCh9yEc4dcsKVS7EBTxdxrnA,تحية تقدير واحترام لرييس الجزايري نحن لا نستقبل اي واحد سب وشتم شهداءنا تحيا الجزاير والمجد والخلود لشهداينا الابرار,0.0,1.0
6104,http://www.youtube.com/channel/UCqRu7eSSAKbVdCkh8ZJAO1Q,خامجة انتاع دعارة وماسونية واش دخلهوم لبلادنا,1.0,1.0
6105,http://www.youtube.com/channel/UCi7lAshw7odJWIaEwxMW8QA,وهو يتكلم ليه مين بيكونو كل من شتم الجزاير لا يدخل لها,0.0,1.0
6106,http://www.youtube.com/channel/UCmcIPmbBa_WV55lG_S62gig,الجزاير ارض مقدسة لا نسمح للانذال ان يدخلوها تحيا بلد المليون نصف مليون شهيد,0.0,1.0
6107,http://www.youtube.com/channel/UCCofPUhViJ1R67eHGQ4iLSw,رن في شهر شعبان او جاي رمضان كريم عيب عليكم,0.0,1.0
6108,http://www.youtube.com/channel/UCYZrf_q38hpmt26amWBE_8w,لا الماسونيين عبدة الشيطان في الجزاير,1.0,1.0
6109,http://www.youtube.com/channel/UCp1odm_zc3WaDU9kdRWMRWQ,لا نريد هم في بلادنا هدا الفيران,1.0,1.0
6110,http://www.youtube.com/channel/UCLftmgVhrl_KnYXA25T_ULw,من الحض الكبير لصهاينة ان ليس لنا معهم حدود مشتركة,1.0,1.0
6111,http://www.youtube.com/channel/UCITDmdRC3Cov8f3Jcgi9AUQ,هما مين محمد رمضان وهيفاء وهبي حتى يتلكم عنهم الرييس عجيب امركم يا عرب,0.0,1.0
6112,http://www.youtube.com/channel/UC06ZARhmOvrNMdRbU_z7kFg,اذا جابتهم امهم يحطو رجليهم في حدود بلادنا ويشوفو الزنباع وين وكيفاه ينباع حشرات معفونة,1.0,1.0
6113,http://www.youtube.com/channel/UC8Pbi_C6ngUaFj1_2wDkEew,لالا منترفوش بيهم منشتمو الشهداء والشعب الجزايري وتبق بلادنا ننظيفه,0.0,1.0
6114,http://www.youtube.com/channel/UCtWY62xtbn-XIxYNoOKXPBA,11فنان ممنوع من دخول ارض الشهداء,0.0,1.0
6115,http://www.youtube.com/channel/UC_OjyydBTywDCvD2jDnYwdg,كيف اللنجاسة ان تطا اقدامهم ارض الشهداء,0.0,1.0
6116,http://www.youtube.com/channel/UCP1sV2UwIlP0jCrEjlcvhCw,السكاكين مازالت بايدينا تعالي وانتي تشوفي,1.0,1.0
6117,http://www.youtube.com/channel/UCMM5cm8f9G4SVmePV9xnscg,اقسم بالله ماتخطونا لاقين كي الشحاتة اخطونا يارب اخطونا عفونا,1.0,1.0
6118,http://www.youtube.com/channel/UCkkFIMhj6zUQSf2qkDrEhlA,منوع دخولهم هم وكل من تطاول عن شهداينا والجزاير,0.0,1.0
6119,http://www.youtube.com/channel/UCKzO1s5_TxdohbkQtP06jcw,جيبولنا شيوخ في الفقه الاسلامي لي يفيدونا ماشي العرات والخزي والعار في بلاد الشهداء نحن محتاجين الجزاير تفيدوها بااشياء اتنفع شبابنا مش تخربولهم في مخهم بامثل هولاء الخنافس,1.0,1.0
6120,http://www.youtube.com/channel/UCO6_A7Nu4t6lCp9T_wlRGyA,الناس راها في البحث العلمي واحنا الترويج للاسوء,0.0,1.0
6121,http://www.youtube.com/channel/UCogETMYDzZgPUlKcev1cEdQ,مخصناش الدعارة في بلاد الشهداء,1.0,1.0
6122,http://www.youtube.com/channel/UCWrfCE178mnzqSu4E8LCM4g,الجزاير تزخر بالفنانين والشرفاء للترويج للسياحة كفى انفاقاعلى الزبل,1.0,1.0
6123,http://www.youtube.com/channel/UCT5sgk3S8RYu0mx55QaPvfQ,كاين الممثل هشام سليم وماجدة الرومي محترمين وعمرهم ماغلطو في حق واحد من بلادنا ولا في شهداينا الابرار خاصة هشام سليم الممثل المصري في مباراة الجزاير ومصر والله سمعتو واش هدر كامل,0.0,1.0
6124,http://www.youtube.com/channel/UCK2351vyrkF80Vd79INyUEA,شو نعمل بدمى السليكون البلاستيك داير حالة,0.0,1.0
6125,http://www.youtube.com/channel/UCUzMjoivHHF7_uDjzaEb6Rw,يعني الرييس الجزايري فاضي لشخصيتين تافهتين يعني ما عندو مشاكل داخل البلاد خارجها ليهتم بامر التفاهات قناة كاذبة,1.0,1.0
6126,http://www.youtube.com/channel/UCJrKEEfjE09UK-Wki_9qnAg,لا احد يروج لسياحتنا الا نحن الجزايرين نحن لسنا في حاجة لمن يسب ويستسغر بالاد الشهداء وعندنا رجال ونساء حراير يعرفوا كيفاش يصدروا لثقافتنا وسياحتنا,0.0,1.0
6127,http://www.youtube.com/channel/UCI8bbReQX6J1j_kS1FDsPFA,يا عمي تبون مانحتاحو حتى فنان كل واحد يريح في بلادو مخصناش الشطيح والرديح لازم نخدمو بلادنا ولازم سياسة الردع لكل من ينهب المال العام,0.0,1.0
6128,http://www.youtube.com/channel/UCn2CWjEbLOWQGqo3YgTNKYw,اشكون هذا رمضان ولا العيد اللي عاملين عليه حس كبير اول مرة نسمع بيه,0.0,1.0
6129,http://www.youtube.com/channel/UCq0R-nczE6Oqm8jmgGNypEw,لا نريد هم من الاخر,0.0,1.0
6130,http://www.youtube.com/channel/UC1l8O7capWI57FMGyyeUspg,يتمثل في العطايا,1.0,1.0
6131,http://www.youtube.com/channel/UCSOFaEkPiH0RgkRt6NBjuNA,اصلا تبون رييس غير شرعي جابه العسكر,1.0,1.0
6132,http://www.youtube.com/channel/UCBRWs7G3xUuBHOo5ksAwaRg,اي فنانة اي فنان بالامس القريب فناني اسراييل هيفاء بغل المصري يلطخون سمعة الشهداء الجزاير ام الشهداء لا نحتاج الوسخ,1.0,1.0
6133,http://www.youtube.com/channel/UCEySaox8sc815Jk_EhR9RYg,الحزاير مسقية با دماء شهداء ارجوكم خذوهم بعيد عن الجزاير خلي الجزاير نقية بلاش واساخة وقذارة يلا بعيد بعيد قال سياحة قال,1.0,1.0
6134,http://www.youtube.com/channel/UCSXK8uBEJSTHettahyyrhjQ,مرحبا بكل مصري حبيب لكن جهة نظري من شتم شعب الجزاير لن ارحب بهم في بلادي شكرا,0.0,1.0
6135,http://www.youtube.com/channel/UCq6XpP9PRSS6oMgGao-dxMQ,لا هيفا ولا رمظان بلا ستهم فيلواد,0.0,1.0
6136,http://www.youtube.com/channel/UCoY_y9TErIHLHw7nZCftBsw,سلام عليكم ورحمة الله بركاته لا نريد امثال هدو في ارظنا,0.0,1.0
6137,http://www.youtube.com/channel/UC1ZMaFdoWwHEGUXYkP__iLQ,من هو لاء من فظلكم,0.0,1.0
6138,http://www.youtube.com/channel/UCHSoxmo7dvI7mQ95jy9vPxg,نحن ضد زيارة الحشرات لبلادنا,1.0,1.0
6139,http://www.youtube.com/channel/UCZ3n3GuQm0S8IRLZINvu2-Q,ممنوع عليهم دخول التراب الجزايري الى يوم يبعثون,0.0,1.0
6140,http://www.youtube.com/channel/UCZ3n3GuQm0S8IRLZINvu2-Q,اندر تيكر ايه الفرنسي مرحبا بيه عل الاقل عدو باين مش كيما المنافقين الخونة,1.0,1.0
6141,http://www.youtube.com/channel/UCgLuPcZ1__uYWZFYasxGcng,يعني الفرنسي يخش عادي,0.0,1.0
6142,http://www.youtube.com/channel/UCZ3n3GuQm0S8IRLZINvu2-Q,اين هو قرار الرييس,0.0,1.0
6143,http://www.youtube.com/channel/UCVnRPVCdVhdGmcIcu0rzjhQ,كل ما تقولينه كذب الحقيقة هي ان الشعب الجزايري لا يريد لا هيفاء ولا محمد رمضان بارض الجزاير الطيبة لان لا صلة لهما لا بالفن ولا بالثقافة بل هما مهمتهما الترويج للفسق والاباحة,1.0,1.0
6144,http://www.youtube.com/channel/UCQ5IyM-s6tD5mxOAUa0rs0g,انا مع تبون,0.0,1.0
6145,http://www.youtube.com/channel/UCxe784U7du1KhAX5ONObyQQ,ربي يحفظك ويصترك في دنيا والخير سيدي رايس نشكرك من قلبي نت ليزوم خذيت قرار هيل اليوم فرحتلي قلبي تحيا الجزاءير فشهدو فشهدو فشهدو الله يرحم شهداءنا البرار ربي اجيب الخير البلدان الجزاير سلم عليكم خوتي ونحي الجيش الوطني الشعبي الله يحفظكم ويصتركم في دنيا والخير نشاالله,0.0,1.0
6146,http://www.youtube.com/channel/UCuq5A-iImSe8YP6YUudoZKA,االه ينعل ااسياحة لا نرحب بهم في الجزاير,1.0,1.0
6147,http://www.youtube.com/channel/UCGsU_BrBLIbmOUZUaSRmtow,نحن لا نستقبل الجراثيم من يقول شعب السكاكين,1.0,1.0
6148,http://www.youtube.com/channel/UC4L1MN4KSy5JNzn_PnWoJdA,تحياتي لك اختي بالتوفيق انشاء الله,0.0,1.0
6149,http://www.youtube.com/channel/UC6nGuSz0pXccDR7QCoGSELg,علي راسي والله الله يسعدك ويحفظك ويبارك بعمرك ياطيب الاصل تحياتي,0.0,1.0
6150,http://www.youtube.com/channel/UCXppfwM_MM5Z2ypFaAYaLwA,هيفاء بوس الواوا حسبنا الله ونعم الوكيل,0.0,1.0
6151,http://www.youtube.com/channel/UCmYjGdtX3EEvugxBKiHg4-A,تحيا لاخواننا المصريين اقول لهم اننا اخوه ومرحب بكم في بلدي وبلدكم وتحيا لكل الشعوب العربيه المسلمه لا فرق بين الاخوه,0.0,1.0
6152,http://www.youtube.com/channel/UCU7QzLex9dNDsyYTsY-0G_A,مين تكون تاع بوك جزاير دخلهم انت,0.0,1.0
6153,http://www.youtube.com/channel/UC6nGuSz0pXccDR7QCoGSELg,علي راسي والله,0.0,1.0
6154,http://www.youtube.com/channel/UCseAKGxBWxgPwMwJAqYqQiw,الجزاير خط احمر تحيا الجزاير,0.0,1.0
6155,http://www.youtube.com/channel/UCwmUqiuoiMwVii6nmCEvh4Q,الفنانون هم من خربوا عقول الشباب خاصة ولن نسامح اي مسوول يهدر اموال الشعب في الفن العفن سواء اكانوا جزايرية او اجانب,0.0,1.0
6156,http://www.youtube.com/channel/UCguZBPxgTq7Fu923GHvPqQQ,انا شخصيا مايشرفنيش مجيء كل منهما,0.0,1.0
6158,http://www.youtube.com/channel/UCkE2zHvHAU_664jKBCJeJNg,هولاء الحثالة غير مرحب بهم لا في الجزاير ولا المغرب هذو انتاع فسق ودعارة وبس,1.0,1.0
6160,http://www.youtube.com/channel/UCUX84wbwxokUrxp6JTSZu6Q,شعب السكاكيين تحيا الجزاير بحيا الجيش الجزايري السي تبون في هذي عجبتني,1.0,1.0
6161,http://www.youtube.com/channel/UCm__aVfliiXW2WurT7Em6zw,مالقيتش ما تهدر شعب السكاكين تفخر بيها احنا شعب المليون شهيد موش شعب السكاكين,1.0,1.0
6162,http://www.youtube.com/channel/UCr1gSJcwgyFMe-AeszChkVg,لا لدخول الحشرات الميكروبات لبلادنا ممنوع منعا باتا,1.0,1.0
6163,http://www.youtube.com/channel/UCHAVW41GdxciFHAGSb9GNig,يكفينا ميكروب كورونا ياسر علينا كورونا محمد رمضان,1.0,1.0
6164,http://www.youtube.com/channel/UCv5bDKDKO7oNC9yNMun_u4w,الجزاير ثربها مسقي بالدماء وليس بالخمر ادن حكومة وشعبا لا يقبولوا فنانين العار لا مرغوب فيهم,1.0,1.0
6165,http://www.youtube.com/channel/UCgLuPcZ1__uYWZFYasxGcng,الدعاره المصرحه في وهران والملاهي الليليه 80 بيت دعاره,1.0,1.0
6166,http://www.youtube.com/channel/UCkWC0mz02Z6e3UXDsvphxXg,لانوريد فيسق في ارض شوهادء محمد رامضن و هيف هبي جاواسيس موصاد هوم ليسو عراب هوم باني صهيون جزايري مر من هنا عشات فلسطين خاو خاو,1.0,1.0
6167,http://www.youtube.com/channel/UCApzhaBtEQhTlvcY84sMvyg,حفظكم الله الشعب الجزايري الحرر,0.0,1.0
6168,http://www.youtube.com/channel/UCpRkv_RZ7JahKTCDs13WW5g,الجزاير ارض نظيفة ممنوع دخول اليها الاوساخ والجراثيم,1.0,1.0
6169,http://www.youtube.com/channel/UCqCLdO9z_cHxg_WCvncA0Ug,هذا مصري ماشي سعودي مايغلطش ولد فيفي عبدو باين ولا مخزني,1.0,1.0
6170,http://www.youtube.com/channel/UCpRkv_RZ7JahKTCDs13WW5g,اندر تيكر اولا شوف حالتكم اذا حنا الدعارة في الليل انتم في وضح النهار ومع من مع القادة وزييد راكم في ارض طاهرة ومعقلتوهاش ارض مدفون فيها سيد الخلق عليه الصلاة والسلام والانبياء عليهم السلام على الاقل احترمو الارض التي نزلت عليها الايات القرانية وانتم اخر من يتكلم ياغيارين منا الفساد اضحى رسميا في وضح النهار,1.0,1.0
6172,http://www.youtube.com/channel/UCpRkv_RZ7JahKTCDs13WW5g,اندر تيكر مكانش بلاد مافيهاش هذا الوسخ وانشاله يقضيو عليها وانت مين وين,0.0,1.0
6173,http://www.youtube.com/channel/UC7ozxSqxyIiCR1hVFWjkFIg,لا يدخلوا الجزاير بيذن الله,0.0,1.0
6175,http://www.youtube.com/channel/UCp8xVFK-wEIViGix3oT15jw,عندنا فنانين وعالميين ورفضناهم حتى نقبل بحثالة الفن,1.0,1.0
6176,http://www.youtube.com/channel/UCisvuaiMbBI94yN7zgRN1DA,هيفاء ومحمد رمضان مرفوضين يوجد عمالقة مثل مجدى الرومي والكثير فلمادا نستضيف الحشرات والعاهرات,1.0,1.0
6177,http://www.youtube.com/channel/UC6vK_qrgDB-LMpB9LQfiKBg,عمرنا مانحب السياحة وعمرنا ماروجنا لها سياحة يعني خمور وعري ودعارة احفظ بلدنا يارب من كل شر ورمضان وهيفاء وغيرهم شر ومش عايزين هم لاهم ولا غيرهم عنا فنانيين عالميين ليش نجيب الفسق والفساد,1.0,1.0
6178,http://www.youtube.com/channel/UCh5Ul2QrGnqHanoGgASha1Q,بلد مليون عاهيرا وميلون شاد جنسي,1.0,1.0
6180,http://www.youtube.com/channel/UCk93MNZ5NHO9_75_q6z-RoQ,لا لا لا نوريدوهوم في بيلد اشهداء محمد رمضان لا لا لا يومثل اشعب مصري اطلقن اشعب مصري برياء منهو الجزايري,0.0,1.0
6181,http://www.youtube.com/channel/UC7ZR4-3Plhxq4Rk4m9JNSzA,بغض النضر عن الشتم ذاك يصبح عدو وطلوب للمحاكمة اذا سولت له نفسه شتم ارض النبل وشرف والنخوة ورجولة والعزة والمرامة والكبرياء والثراء والعضمة والقوة وسيادة والوطنية ولاخوة ولاسلام ولامان بلوحدة الاسلامية والعربي ولانسانية ولكن نقودنا ومالنا ليس لتبذير على سفهاء وتفهاء ولاغبياء ولقطاء ثروتنا للبناء بناء المحبة ولاخوة والصداقة والجيرة والمستقبل ولاخلاق,0.0,1.0
6182,http://www.youtube.com/channel/UCMH7WX5sBEd9pHY_pyO7J6g,خلونا من الوسخ خرياء ومذمم قبحهم الله وقبح اعمالهم,1.0,1.0
6183,http://www.youtube.com/channel/UCzWMfflcuW1NGjz_clBy-Cw,فنانين الجزاير يكفوا خلونا من الاجانب,0.0,1.0
6184,http://www.youtube.com/channel/UCrhTFmjsQDzwo4SDBhcoxxg,انا ضد زيارة الحشرتين  رمضان وهبي الى الجزاير,1.0,1.0
6185,http://www.youtube.com/channel/UC8NHbU1ko8Xv_zL7NGj_KHg,مع قرار عمي تبون,0.0,1.0
6186,http://www.youtube.com/channel/UC9WPrukWstZ7v9rubpqp6DQ,محمد رمضان وهيفاء وهبي فنانين دورهم ينشطون السياحة كيف ينشطونها بتعليم الفسق للاخرين وتقديم الرذيلة للشعوب تبا لهم شذاذ الافاق الفن عندنا في الجزاير في كتاب الله في اسلامنا وتعاليمه,1.0,1.0
6187,http://www.youtube.com/channel/UCa7QTtmdVefWkRco_lYBm1A,ممنوعيين دخول الجزاير وتبق الجزاير نضيف ولانريد هذا الوسخ في ارضنا الطاهر,0.0,1.0
6188,http://www.youtube.com/channel/UCLHv0nPjcjW6imoZ8K1Zmtg,من شتم الجزاير وسب شهداءها موجود في القايمه السوداء ولا يستطيع الدخول للجزاير,0.0,1.0
6189,http://www.youtube.com/channel/UCSyQ2ZasdmspFjVNHk-1WPQ,صحيح الجزاير لا تريد دخول الكلب,1.0,1.0
6190,http://www.youtube.com/channel/UCMLObX2Z46OYIYtYnWG7rPw,وانا معك خويا ومع الرييس من سبنا مرة قادر يسبنا عديد المرات بناء على هذا لا نوريد لا حومس ولا فول تحيا الجزاير ولا عزاء للخونة المطبعين محمد رمضان وما جوره من صهيين العرب,1.0,1.0
6191,http://www.youtube.com/channel/UCrkM_4faYUFU8t7IvZsXDhw,اويي منسحقووش ليسب ولاد بلادي,0.0,1.0
6192,http://www.youtube.com/channel/UC01I7sSMUhRyw3x4Py7htRA,تبون اجدع رييس,0.0,1.0
6193,http://www.youtube.com/channel/UCpOT8yuGt_o6Rcj7TMGKC5g,خاصنا غير هيفاء وهبي,0.0,1.0
6194,http://www.youtube.com/channel/UCPJxK8UrxBHuQCpqSIGlFJg,تحيا الجزاير ويحيا الرييس تبون والمجد والخلود لشهداينا الابرار,0.0,1.0
6195,http://www.youtube.com/channel/UC51O35easvoIjuA39wtMVxg,حنا معندناش فنانين فور حتي نروحو عند هيفاء خانزة مصنن رمضان لترويج السباحة منستحقوش لا هيفاء فنانيين اجنببين بدو دراهمنا فنانبن الجزاءيرىن اولى بهم,1.0,1.0
6197,http://www.youtube.com/channel/UCNQjRWI0PQrlmXwCvuzsRYg,عبد الخالق ايوبه اوكي فهمت ثانكيو للمعلومه,0.0,1.0
6198,http://www.youtube.com/channel/UCwK0mVniUUnDgPqs0iQWDVQ,سيزر سيزر معناها منتن,0.0,1.0
6199,http://www.youtube.com/channel/UCeANAJ0lJk3X11votLAI4Nw,حتى انا قتلتني بضحك عليها,0.0,1.0
6200,http://www.youtube.com/channel/UCCVpM5WcnDRdmzst3u0YLbQ,احنا ناقصبن,0.0,1.0
6201,http://www.youtube.com/channel/UC8WoJZXZHknF-m5WMN3ieww,انا مع الرييس تبون لا هيفاء ولا محمد رمضان مطبع مع اسراييل,0.0,1.0
6202,http://www.youtube.com/channel/UCNNfWnsOaULAo2snH8ghKAw,بالتوفيق انشاء الله,0.0,1.0
6203,http://www.youtube.com/channel/UCDdGpJQDKrXQsZ1kYJu9IxQ,اتمنى تزورنا شيرين عبد الوهاب,0.0,1.0
6205,http://www.youtube.com/channel/UCHbd-P5wvGY5FIIolpdLQ6A,ربنا يسترها علي العباد,0.0,1.0
6206,http://www.youtube.com/channel/UCoRgA4QAkg6xevntazFCTPw,بالتوفيق انشاء الله احلى واجمل لايك,0.0,1.0
6207,http://www.youtube.com/channel/UC-1oygnx6XQmq1rcKMRG30A,اجمل تحيه للشعب الجزاير,0.0,1.0
6209,http://www.youtube.com/channel/UCXuf0KoubTWE5TGVieDtEEA,تحية لجميع الشعوب العربية والى كل العرب حول العالم شكرا لك حبيبتي على هذه المعلومات,0.0,1.0
6210,http://www.youtube.com/channel/UCGuiEGauifa0DRROf4B5h8g,تحيا الامه العربية,0.0,1.0
6211,http://www.youtube.com/channel/UCVLk7e261vfQ5Rx4D2dxL4A,اللهم اجرنا من عفونة العرب حاشا الاحرار منهم,1.0,1.0
6212,http://www.youtube.com/channel/UC1YTJUqLs4r0HeMMtYNvK3g,حببتى اختى ويحى شعب الجزاير,0.0,1.0
6213,http://www.youtube.com/channel/UCLQs-sLLSrrPH20pGtUGnig,يصلح حال كل الشعوب يا رب,0.0,1.0
6214,http://www.youtube.com/channel/UCnU6W-8D3mjMDyQVgKdeN6Q,تحية للشعب الجزايري,0.0,1.0
6215,http://www.youtube.com/channel/UCUFWs7ETI5ObJ9aCiRqd4xw,حبيبتي شكرا,0.0,1.0
6216,http://www.youtube.com/channel/UC-NiZNPFEmPQTRmC1QMDRHg,ربي يصلح الاموار وحشتني اختي اسماء,0.0,1.0
6217,http://www.youtube.com/channel/UCqJfEiR41KtY5SA7XSfIm3w,ربي يسعد كل الشعوب يارب طبعا احلي ناس الجزاير عارفه ليه عشان حفيظ من الجزاير,0.0,1.0
6218,http://www.youtube.com/channel/UCI0iV8QOkzhllOEaHUULsuA,طيموشة ثاني معاهم,0.0,1.0
6219,http://www.youtube.com/channel/UCCfb4xsEUGQcTxaAlBRq5hA,خردة,1.0,1.0
6220,http://www.youtube.com/channel/UCxk7H9r-b0ykpia5GcQSf8A,هادي كامل فرنسا وش دير مشي دزيرين ونصهم لحركى,1.0,1.0
6221,http://www.youtube.com/channel/UC7qv5Fc3NXKc3ZjMAKzvRQw,والله غير صح,0.0,1.0
6222,http://www.youtube.com/channel/UC9n4wfPdzuXaY9lzhlh3svg,اغنيه رمضان,0.0,1.0
6223,http://www.youtube.com/channel/UChNh09FYYNS1Co3vkKFcKew,بغيت نعرف لي راهم يمثلو ماعندهمش اهل وفي حالة عندهم اهل واش من بول غاسلين بيه وجهم باه يروحو يقابلو والديهم بيه,1.0,1.0
6224,http://www.youtube.com/channel/UCFH8CqX86RM6hwxfRWvPvVw,دقيوس ومقيوس راه هنا,0.0,1.0
6225,http://www.youtube.com/channel/UCyPf-ouzL0gCUP7rJna2j2w,اسوء فيلم شاهدته صراحة احب الافلام الجزاءرية والمغربية القديمة وخاصة فيلم كحلا وبيضاء,0.0,1.0
6226,http://www.youtube.com/channel/UCJk5-V7WOM8sCFJ0JEMExlQ,هاذي فرنسا الجديدة,1.0,1.0
6227,http://www.youtube.com/channel/UC4FJQ5-H94mweTnlw5n8EwA,ربي يهدينا ويهديكم,0.0,1.0
6228,http://www.youtube.com/channel/UCV1vEmTgP21VsOdVdFgQG2A,من بكري نكره الفنانين الدزيرين تمثيلهم خص يا ذرك,1.0,1.0
6229,http://www.youtube.com/channel/UC40zUsDeGXZD79O8OjBFQeQ,فيلم معندو حتى معنى ضيعت وقتي معاه نيفو تع الفن عندهم تحت الزيرو,1.0,1.0
6230,http://www.youtube.com/channel/UCNejAS2i8ZG6STKJRpnORGA,اسمط فيلم بشوفو سامط رهج يعطيكم البخس,1.0,1.0
